2018-09-24, Day:+17, В 2м/с, 746,  Evening:+15, 746
2018-09-25, Day:+19, Ю 2м/с, 746,  Evening:+18, 746
2018-09-26, Day:+12, З 2м/с, 752,  Evening:+10, 753
2018-09-27, Day:+11, ЮЗ 3м/с, 747,  Evening:+7, 745
2018-09-28, Day:+14, З 3м/с, 746,  Evening:+13, 745
2018-09-29, Day:+15, З 1м/с, 749,  Evening:+12, 749
