2012-01-08, Day:-10, ЮВ 3м/с, 759,  Evening:-12, 759
2012-01-09, Day:-11, В 4м/с, 758,  Evening:-12, 757
2012-01-10, Day:-11, В 2м/с, 753,  Evening:-11, 752
2012-01-11, Day:-10, ЮЗ 1м/с, 750,  Evening:-12, 750
2012-01-12, Day:-10, Ю 2м/с, 749,  Evening:-8, 748
2012-01-13, Day:-4, Ю 2м/с, 747,  Evening:-4, 747
2012-01-14, Day:-3, ЮВ 2м/с, 749,  Evening:-4, 750
